YHe/YHe42.txt,A/A25.txt,A/A42.txt,Ae/Ae38.txt,Ae/Ae38.txt,400000,24,54,82,62,67,61,64,65,97,35,970,790,870,910,970,9950,8370,10090,8420,10270,0.3211698532104492,-81576934.58359998,1.289150749,-296862734.517575300
YHe/YHe33.txt,YH/YH39.txt,YHe/YHe3.txt,A/A2.txt,A/A2.txt,700000,67,72,58,45,8,31,44,95,22,39,750,800,950,860,990,9960,8700,10940,8050,8500,0.33141350746154785,-43434410.58316299,0.821114197,-143676138.547991600
YHe/YHe4.txt,Ae/Ae35.txt,YHe/YHe44.txt,YH/YH8.txt,YH/YH8.txt,600000,40,48,50,1,40,57,95,22,75,9,780,900,840,840,940,9690,8070,8620,9740,9580,0.3395726680755615,-26103560.02229,1.167677463,-88032013.977230850
YHe/YHe54.txt,Ae/Ae40.txt,YHe/YHe35.txt,YH/YH32.txt,YH/YH32.txt,550000,49,21,43,64,7,62,35,37,97,34,750,730,970,880,880,8110,11410,10310,9170,10930,0.3631260395050049,-44667902.626498,1.319153934,-217538885.184399600
YH/YH15.txt,YH/YH20.txt,YHe/YHe54.txt,Ae/Ae37.txt,Ae/Ae37.txt,500000,76,92,84,2,3,92,81,40,50,11,850,880,730,710,860,10150,8420,8820,9830,10650,0.43523526191711426,-63795111.796195,1.363193971,-96265303.318756000
YHe/YHe22.txt,YHe/YHe31.txt,YHe/YHe28.txt,YH/YH1.txt,YH/YH1.txt,650000,77,28,8,61,2,8,49,68,77,98,740,720,880,890,720,10950,9070,9990,11340,11740,0.4139573574066162,-30177658.995833002,1.274503717,-59991815.795883626
A/A47.txt,Ae/Ae2.txt,Ae/Ae49.txt,Ae/Ae23.txt,Ae/Ae23.txt,450000,97,35,64,24,99,22,54,29,17,52,750,740,910,870,770,8570,8210,9680,9100,11030,0.3310708999633789,-32515693.566368,0.862202925,-154608273.593603280
A/A0.txt,Ae/Ae10.txt,YHe/YHe38.txt,Ae/Ae29.txt,Ae/Ae29.txt,750000,7,60,86,33,78,77,35,71,30,34,720,700,950,780,730,10430,11900,9310,10320,9700,0.34587931632995605,-38042120.884293,0.941633601,-242833993.125632500
Ae/Ae10.txt,Ae/Ae2.txt,YH/YH37.txt,YHe/YHe17.txt,YHe/YHe17.txt,750000,26,24,42,43,62,62,41,24,80,17,940,850,770,990,970,9810,8410,11660,11250,9890,0.31072187423706055,-29404617.651192002,1.038710171,-163771894.422440170
YHe/YHe54.txt,YHe/YHe34.txt,YH/YH25.txt,YH/YH14.txt,YH/YH14.txt,700000,70,55,8,43,76,36,72,13,99,15,860,790,790,850,770,8680,8280,11380,11190,9090,0.4391002655029297,-42561805.45404799,1.318474563,-91384039.932147180
YH/YH52.txt,Ae/Ae34.txt,YHe/YHe53.txt,YHe/YHe40.txt,YHe/YHe40.txt,650000,61,16,30,21,64,54,33,43,11,41,700,750,720,820,760,11730,8150,8590,10550,10770,0.4240849018096924,-30371022.574261,1.325721585,-79081195.270412850
A/A29.txt,YH/YH48.txt,YH/YH43.txt,Ae/Ae18.txt,Ae/Ae18.txt,750000,64,64,3,15,16,34,41,8,40,69,730,830,940,720,760,10030,10880,11020,9470,11670,0.27775025367736816,-18813351.047912,0.948453777,-102587800.179023860
YHe/YHe26.txt,YH/YH15.txt,YH/YH30.txt,YHe/YHe9.txt,YHe/YHe9.txt,500000,31,77,8,16,29,79,65,31,82,69,840,720,770,780,950,10030,9830,8890,9330,9150,0.42581939697265625,-42817866.86914501,1.259085195,-159159509.959629650
Ae/Ae43.txt,YH/YH3.txt,YT/YT0.txt,A/A18.txt,A/A18.txt,600000,94,73,34,3,15,56,42,34,41,26,880,960,730,980,890,10760,9860,10090,11950,10140,0.2999281883239746,-41396247.03711301,0.868839694,-182554667.776144360
Ae/Ae38.txt,Ae/Ae31.txt,Ae/Ae33.txt,A/A1.txt,A/A1.txt,450000,41,42,78,53,87,96,2,81,85,42,960,780,830,980,990,10780,8530,11920,8230,8890,0.3422107696533203,-74491013.100847,1.207657812,-72835874.976082400
Ae/Ae45.txt,YHe/YHe14.txt,YHe/YHe52.txt,YH/YH47.txt,YH/YH47.txt,400000,88,4,66,50,28,3,32,58,39,11,970,920,770,740,960,8760,11560,10450,8080,11820,0.3569779396057129,-24434319.915480003,1.119080358,-27500977.336238798
A/A31.txt,YH/YH44.txt,YH/YH55.txt,YH/YH43.txt,YH/YH43.txt,750000,45,21,78,46,42,23,96,10,83,33,840,800,830,910,950,8540,8390,10930,9210,10860,0.37627673149108887,-33834271.596435994,1.502094127,-78360571.849200010
A/A40.txt,YHe/YHe30.txt,A/A39.txt,A/A44.txt,A/A44.txt,550000,73,11,58,61,27,41,14,73,62,33,970,790,970,940,740,8360,11250,9760,11680,11450,0.39576172828674316,-42121838.811757,1.112844624,-246070776.573622400
A/A18.txt,YH/YH38.txt,YHe/YHe41.txt,A/A20.txt,A/A20.txt,500000,31,2,80,16,89,60,86,40,88,36,870,810,930,910,760,11970,9400,9230,8390,9410,0.3692162036895752,-33690148.951656,0.976642543,-259742294.278558800
A/A47.txt,YH/YH49.txt,YH/YH31.txt,YH/YH8.txt,YH/YH8.txt,650000,72,2,89,44,22,69,23,26,88,71,870,820,990,830,780,8670,9530,9950,9450,11500,0.49550580978393555,-45866009.831846,1.396437974,-154900317.839936820
YH/YH41.txt,YHe/YHe6.txt,YH/YH55.txt,YHe/YHe40.txt,YHe/YHe40.txt,400000,22,5,94,48,91,20,82,12,32,59,890,730,790,880,800,11430,9320,11700,11620,11180,0.3748648166656494,-37716188.879016,1.36276959,-86739604.352016500
YHe/YHe6.txt,YH/YH30.txt,YH/YH37.txt,Ae/Ae12.txt,Ae/Ae12.txt,600000,47,89,54,82,11,39,33,21,18,6,960,720,950,860,770,8100,8860,9540,8350,9650,0.3983008861541748,-24432340.238514002,0.962151079,-46411017.814960940
Ae/Ae27.txt,A/A11.txt,A/A48.txt,A/A3.txt,A/A3.txt,750000,82,68,22,99,85,51,3,94,33,15,970,820,700,800,840,11440,9770,9750,9960,10230,0.2868821620941162,-42229482.395421,1.041900381,-79576346.620589090
YH/YH10.txt,YHe/YHe17.txt,A/A38.txt,Ae/Ae27.txt,Ae/Ae27.txt,600000,61,72,18,16,98,43,61,12,58,97,820,910,770,790,890,10070,9620,10140,8950,10580,0.427426815032959,-65509289.944976,1.082043326,-117200884.157969710
